Listing Id,Website,Name,Price,Price Type Tag,Bed,Bath,SQFT,PSF ($),Address,Google Map Link,Area Code,Nearby Stations,Furnishing,TOP,Floor Level,Currently Tenanted,Maintenance Fee,House features,Loan Amount,Upfront Cost,Interst Rate Applied,Monthly Mortgage (2%),Monthly Mortgage,Monthly Principal,Monthly Interest,Avg Rental,Rental Yield,Cashflow,Profitable
23524706,https://www.propertyguru.com.sg/listing/23524706,NV Residences,860000,NEGOTIABLE,2,2,797,1079.05,87 Pasir Ris Grove 518213 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/87+Pasir+Ris+Grove+518213+Pasir+Ris+/+Tampines+(D18),D18,7 mins (500 m) to CP1/CR5/EW1 Pasir Ris MRT / 13 mins (980 m) to CR6 Tampines North MRT,Unfurnished,2013,High Floor,No,,Barbeque Area / Clubhouse / Fitness corner / Jacuzzi / Lap pool / Pool Deck / Playground / Tennis courts,645000,215000,1.5 %,2384,2226,1439,787,2315.0,0.03,89.0,True
23442317,https://www.propertyguru.com.sg/listing/23442317,Watertown,860000,NEGOTIABLE,1,1,581,1480.21,73 Punggol Central 828756 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/73+Punggol+Central+828756+Hougang+/+Punggol+/+Sengkang+(D19),D19,0 mins (30 m) to CP4/NE17 Punggol MRT / 0 mins (30 m) to PTC Punggol LRT / 7 mins (520 m) to PW6 Sumang LRT,Fully Furnished,2017,High Floor,"Until 31 Aug, 2021",S$ 290.00 /mo,,645000,215000,1.5 %,2384,2226,1439,787,2185.0,0.03,-41.0,False
23514528,https://www.propertyguru.com.sg/listing/23514528,NV Residences,860000,NEGOTIABLE,2,2,797,1079.05,83 Pasir Ris Grove 518211 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/83+Pasir+Ris+Grove+518211+Pasir+Ris+/+Tampines+(D18),D18,7 mins (500 m) to CP1/CR5/EW1 Pasir Ris MRT / 13 mins (980 m) to CR6 Tampines North MRT,Unfurnished,2013,High Floor,No,,Barbeque Area / Clubhouse / Fitness corner / Jacuzzi / Lap pool / Pool Deck / Playground / Tennis courts,645000,215000,1.5 %,2384,2226,1439,787,2315.0,0.03,89.0,True
23459386,https://www.propertyguru.com.sg/listing/23459386,Zedge,860888,NEGOTIABLE,1,1,485,1775.03,2 Akyab Road 309973 Newton / Novena (D11),https://www.google.com/maps/search/2+Akyab+Road+309973+Newton+/+Novena+(D11),D11,8 mins (620 m) to NS20 Novena MRT,,2010,High Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / High Floor / Intercom / Water Heater,645666,215222,1.5 %,2387,2228,1441,787,2010.0,0.03,-218.0,False
23290270,https://www.propertyguru.com.sg/listing/23290270,Hillion Residences,862000,NEGOTIABLE,1,1,474,1818.57,Jelebu Road 677000 Dairy Farm / Bukit Panjang / Choa Chu Kang (D23),https://www.google.com/maps/search/Jelebu+Road+677000+Dairy+Farm+/+Bukit+Panjang+/+Choa+Chu+Kang+(D23),D23,4 mins (310 m) to DT1 Bukit Panjang MRT / 4 mins (310 m) to BP6 Bukit Panjang LRT / 5 mins (360 m) to BP13 Senja LRT,Partially Furnished,2018,High Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / Fridge / High Floor / Intercom / Oven / Microwave / Renovated / Washing Machine / Water Heater,646500,215500,1.5 %,2390,2231,1443,788,2569.0,0.04,338.0,True
23583003,https://www.propertyguru.com.sg/listing/23583003,D'Nest,865000,NEGOTIABLE,2,2,752,1150.27,Pasir Ris Grove 519999 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/Pasir+Ris+Grove+519999+Pasir+Ris+/+Tampines+(D18),D18,7 mins (510 m) to CP1/CR5/EW1 Pasir Ris MRT / 12 mins (930 m) to CR6 Tampines North MRT,Unfurnished,2017,Middle Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / Corner Unit / Renovated,648750,216250,1.5 %,2398,2239,1448,791,2330.0,0.03,91.0,True
21762632,https://www.propertyguru.com.sg/listing/21762632,E Maisons (The Maisons),865000,NEGOTIABLE,1,1,570,1517.54,28 Braddell Road 359966 Macpherson / Potong Pasir (D13),https://www.google.com/maps/search/28+Braddell+Road+359966+Macpherson+/+Potong+Pasir+(D13),D13,7 mins (490 m) to NE11 Woodleigh MRT / 12 mins (870 m) to CC13/NE12 Serangoon MRT,Fully Furnished,2016,Middle Floor,No,,Air-Conditioning / Balcony / Bed / Cooker Hob/Hood / Corner Unit / Dining Room Furniture / Dryer / Fridge / Park / Greenery View / Intercom / Living Room Furniture / Oven / Microwave / Swimming Pool View / Renovated / Television / Washing Machine / Water Heater,648750,216250,1.5 %,2398,2239,1448,791,2163.0,0.03,-76.0,False
21247813,https://www.propertyguru.com.sg/listing/21247813,The Nautical,866000,NEGOTIABLE,2,2,764,1133.51,99 Jalan Sendudok 769475 Sembawang / Yishun (D27),https://www.google.com/maps/search/99+Jalan+Sendudok+769475+Sembawang+/+Yishun+(D27),D27,6 mins (440 m) to NS12 Canberra MRT / 11 mins (840 m) to NS11 Sembawang MRT,Partially Furnished,2016,High Floor,No,S$ 300.00 /mo,Barbeque Area / Basement car park / Clubhouse / Function room / Gymnasium room / Jogging track / Lap pool / Pool Deck / Tennis courts / Wading pool,649500,216500,1.5 %,2401,2242,1449,792,2285.0,0.03,43.0,True
23212310,https://www.propertyguru.com.sg/listing/23212310,Gem Residences,868000,NEGOTIABLE,1,1,452,1920.35,319456 Balestier / Toa Payoh (D12),https://www.google.com/maps/search/319456+Balestier+/+Toa+Payoh+(D12),D12,9 mins (660 m) to NS19 Toa Payoh MRT,Partially Furnished,2020,High Floor,No,S$ 263.00 /mo,Air-Conditioning / Balcony / City View / Cooker Hob/Hood / Fridge / Garage / High Floor / Intercom / Oven / Microwave / Washing Machine / Water Heater,651000,217000,1.5 %,2406,2247,1453,794,2310.0,0.03,63.0,True
23326327,https://www.propertyguru.com.sg/listing/23326327,Eight Courtyards,868000,NEGOTIABLE,2,2,861,1008.13,2 Canberra Drive 768138 Sembawang / Yishun (D27),https://www.google.com/maps/search/2+Canberra+Drive+768138+Sembawang+/+Yishun+(D27),D27,7 mins (520 m) to NS12 Canberra MRT,Partially Furnished,2014,High Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / High Floor / Oven / Microwave / Swimming Pool View / Renovated / Water Heater,651000,217000,1.5 %,2406,2247,1453,794,2285.0,0.03,38.0,True
23276925,https://www.propertyguru.com.sg/listing/23276925,Eight Courtyards,868000,NEGOTIABLE,2,2,861,1008.13,16 Canberra Drive 768097 Sembawang / Yishun (D27),https://www.google.com/maps/search/16+Canberra+Drive+768097+Sembawang+/+Yishun+(D27),D27,7 mins (520 m) to NS12 Canberra MRT,Partially Furnished,2014,High Floor,No,,Barbeque Area / Gymnasium room / Jogging track / Lap pool / Multi-purpose hall / Playground / Spa pool / Tennis courts,651000,217000,1.5 %,2406,2247,1453,794,2285.0,0.03,38.0,True
23177600,https://www.propertyguru.com.sg/listing/23177600,Eight Courtyards,868000,NEGOTIABLE,2,2,861,1008.13,16 Canberra Drive 768097 Sembawang / Yishun (D27),https://www.google.com/maps/search/16+Canberra+Drive+768097+Sembawang+/+Yishun+(D27),D27,7 mins (520 m) to NS12 Canberra MRT,Partially Furnished,2014,High Floor,No,S$ 203.00 /mo,Air-Conditioning / Balcony / Cooker Hob/Hood / High Floor / Intercom / Water Heater,651000,217000,1.5 %,2406,2247,1453,794,2285.0,0.03,38.0,True
23354744,https://www.propertyguru.com.sg/listing/23354744,Eight Courtyards,868000,VIEW TO OFFER,2,2,861,1008.13,2 Canberra Drive 768138 Sembawang / Yishun (D27),https://www.google.com/maps/search/2+Canberra+Drive+768138+Sembawang+/+Yishun+(D27),D27,7 mins (520 m) to NS12 Canberra MRT,Fully Furnished,2014,Middle Floor,No,S$ 250.00 /mo,Balcony / Bed / Dryer / Fridge / Intercom / Oven / Microwave / Television / Washing Machine / Water Heater,651000,217000,1.5 %,2406,2247,1453,794,2285.0,0.03,38.0,True
23538968,https://www.propertyguru.com.sg/listing/23538968,Eight Courtyards,868000,NEGOTIABLE,2,2,861,1008.13,16 Canberra Drive 768097 Sembawang / Yishun (D27),https://www.google.com/maps/search/16+Canberra+Drive+768097+Sembawang+/+Yishun+(D27),D27,7 mins (520 m) to NS12 Canberra MRT,Partially Furnished,2014,High Floor,No,,Barbeque Area / Gymnasium room / Jogging track / Lap pool / Multi-purpose hall / Playground / Spa pool / Tennis courts,651000,217000,1.5 %,2406,2247,1453,794,2285.0,0.03,38.0,True
23472647,https://www.propertyguru.com.sg/listing/23472647,Seastrand,868000,STARTING FROM,2,2,883,983.01,15 Pasir Ris Link 518182 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/15+Pasir+Ris+Link+518182+Pasir+Ris+/+Tampines+(D18),D18,13 mins (950 m) to CR4 Pasir Ris East MRT,Partially Furnished,2014,High Floor,No,S$ 297.00 /mo,Air-Conditioning / Balcony / Bathtub / Cooker Hob/Hood / Corner Unit / Dryer / Fridge / Park / Greenery View / High Floor / Oven / Microwave / Washing Machine,651000,217000,1.5 %,2406,2247,1453,794,2400.0,0.03,153.0,True
23620242,https://www.propertyguru.com.sg/listing/23620242,Eight Courtyards,868000,NEGOTIABLE,2,2,861,1008.13,16 Canberra Drive 768097 Sembawang / Yishun (D27),https://www.google.com/maps/search/16+Canberra+Drive+768097+Sembawang+/+Yishun+(D27),D27,7 mins (520 m) to NS12 Canberra MRT,Partially Furnished,2014,High Floor,No,,Barbeque Area / Gymnasium room / Jogging track / Lap pool / Multi-purpose hall / Playground / Spa pool / Tennis courts,651000,217000,1.5 %,2406,2247,1453,794,2285.0,0.03,38.0,True
23613911,https://www.propertyguru.com.sg/listing/23613911,Woodsvale,868000,,3,2,1227,707.42,11 Woodlands Drive 72 738094 Admiralty / Woodlands (D25),https://www.google.com/maps/search/11+Woodlands+Drive+72+738094+Admiralty+/+Woodlands+(D25),D25,7 mins (540 m) to NS10 Admiralty MRT,Unfurnished,2000,Low Floor,No,S$ 287.00 /mo,Air-Conditioning / Corner Unit / Water Heater,651000,217000,1.5 %,2406,2247,1453,794,3445.0,0.05,1198.0,True
23616610,https://www.propertyguru.com.sg/listing/23616610,Eight Courtyards,868000,NEGOTIABLE,2,2,861,1008.13,16 Canberra Drive 768097 Sembawang / Yishun (D27),https://www.google.com/maps/search/16+Canberra+Drive+768097+Sembawang+/+Yishun+(D27),D27,7 mins (520 m) to NS12 Canberra MRT,Partially Furnished,2014,High Floor,No,,Barbeque Area / Gymnasium room / Jogging track / Lap pool / Multi-purpose hall / Playground / Spa pool / Tennis courts,651000,217000,1.5 %,2406,2247,1453,794,2285.0,0.03,38.0,True
23505027,https://www.propertyguru.com.sg/listing/23505027,Eight Courtyards,868000,NEGOTIABLE,2,2,861,1008.13,2 Canberra Drive 768138 Sembawang / Yishun (D27),https://www.google.com/maps/search/2+Canberra+Drive+768138+Sembawang+/+Yishun+(D27),D27,7 mins (520 m) to NS12 Canberra MRT,Partially Furnished,2014,High Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / Intercom / Water Heater,651000,217000,1.5 %,2406,2247,1453,794,2285.0,0.03,38.0,True
23607268,https://www.propertyguru.com.sg/listing/23607268,Eight Courtyards,868000,NEGOTIABLE,2,2,861,1008.13,16 Canberra Drive 768097 Sembawang / Yishun (D27),https://www.google.com/maps/search/16+Canberra+Drive+768097+Sembawang+/+Yishun+(D27),D27,7 mins (520 m) to NS12 Canberra MRT,Partially Furnished,2014,High Floor,No,,Barbeque Area / Gymnasium room / Jogging track / Lap pool / Multi-purpose hall / Playground / Spa pool / Tennis courts,651000,217000,1.5 %,2406,2247,1453,794,2285.0,0.03,38.0,True
23592374,https://www.propertyguru.com.sg/listing/23592374,The Hillier,868000,NEGOTIABLE,1,1,614,1413.68,6 Hillview Rise 667980 Dairy Farm / Bukit Panjang / Choa Chu Kang (D23),https://www.google.com/maps/search/6+Hillview+Rise+667980+Dairy+Farm+/+Bukit+Panjang+/+Choa+Chu+Kang+(D23),D23,5 mins (340 m) to DT3 Hillview MRT / 8 mins (620 m) to DT2 Cashew MRT,Unfurnished,2016,Middle Floor,No,,Barbeque Area / Gymnasium room / Jacuzzi / Lap pool / Pavillion / Pool Deck / Spa pool / Tennis courts,651000,217000,1.5 %,2406,2247,1453,794,2190.0,0.03,-57.0,False
23582039,https://www.propertyguru.com.sg/listing/23582039,Eight Courtyards,868000,NEGOTIABLE,2,2,861,1008.13,16 Canberra Drive 768097 Sembawang / Yishun (D27),https://www.google.com/maps/search/16+Canberra+Drive+768097+Sembawang+/+Yishun+(D27),D27,7 mins (520 m) to NS12 Canberra MRT,Partially Furnished,2014,High Floor,No,,Barbeque Area / Gymnasium room / Jogging track / Lap pool / Multi-purpose hall / Playground / Spa pool / Tennis courts,651000,217000,1.5 %,2406,2247,1453,794,2285.0,0.03,38.0,True
22942220,https://www.propertyguru.com.sg/listing/22942220,Eight Courtyards,868000,VIEW TO OFFER,2,2,861,1008.13,12A Canberra Drive 768095 Sembawang / Yishun (D27),https://www.google.com/maps/search/12A+Canberra+Drive+768095+Sembawang+/+Yishun+(D27),D27,7 mins (520 m) to NS12 Canberra MRT,Partially Furnished,2014,High Floor,No,,Barbeque Area / Gymnasium room / Jogging track / Lap pool / Multi-purpose hall / Playground / Spa pool / Tennis courts,651000,217000,1.5 %,2406,2247,1453,794,2285.0,0.03,38.0,True
22949828,https://www.propertyguru.com.sg/listing/22949828,The Hillier,869000,NEGOTIABLE,2,1,624,1392.63,6 Hillview Rise 667980 Dairy Farm / Bukit Panjang / Choa Chu Kang (D23),https://www.google.com/maps/search/6+Hillview+Rise+667980+Dairy+Farm+/+Bukit+Panjang+/+Choa+Chu+Kang+(D23),D23,5 mins (340 m) to DT3 Hillview MRT / 8 mins (620 m) to DT2 Cashew MRT,,2016,High Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / Park / Greenery View / High Floor / Oven / Microwave / Walk-in-wardrobe / Washing Machine,651750,217250,1.5 %,2409,2249,1454,795,2880.0,0.04,631.0,True
23152760,https://www.propertyguru.com.sg/listing/23152760,Waterfront Gold,870000,NEGOTIABLE,2,1,667,1304.35,750 Bedok Reservoir Road 479256 Bedok / Upper East Coast (D16),https://www.google.com/maps/search/750+Bedok+Reservoir+Road+479256+Bedok+/+Upper+East+Coast+(D16),D16,5 mins (340 m) to DT30 Bedok Reservoir MRT,Partially Furnished,2014,Low Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / Corner Unit / Fridge / Intercom / Low Floor / Renovated / Washing Machine / Water Heater,652500,217500,1.5 %,2412,2252,1456,796,2615.0,0.04,363.0,True
23590192,https://www.propertyguru.com.sg/listing/23590192,Aquarius By The Park,870000,NEGOTIABLE,2,2,893,974.24,13 Bedok Reservoir View 478932 Bedok / Upper East Coast (D16),https://www.google.com/maps/search/13+Bedok+Reservoir+View+478932+Bedok+/+Upper+East+Coast+(D16),D16,5 mins (370 m) to DT30 Bedok Reservoir MRT / 12 mins (890 m) to DT31 Tampines West MRT,,2000,High Floor,No,,Air-Conditioning / Balcony / City View / Cooker Hob/Hood / Corner Unit / Park / Greenery View / High Floor / Intercom / Swimming Pool View / Renovated / Walk-in-wardrobe / Water Heater,652500,217500,1.5 %,2412,2252,1456,796,2535.0,0.03,283.0,True
21609158,https://www.propertyguru.com.sg/listing/21609158,Neem Tree,870000,NEGOTIABLE,1,1,452,1924.78,30 Jalan Kemaman 329341 Balestier / Toa Payoh (D12),https://www.google.com/maps/search/30+Jalan+Kemaman+329341+Balestier+/+Toa+Payoh+(D12),D12,10 mins (720 m) to NS19 Toa Payoh MRT,Partially Furnished,2020,High Floor,"Until 28 Oct, 2021",,Air-Conditioning / Balcony / Cooker Hob/Hood / Dryer / Fridge / Park / Greenery View / High Floor / Intercom / Renovated / Washing Machine / Water Heater,652500,217500,1.5 %,2412,2252,1456,796,2245.0,0.03,-7.0,False
22083238,https://www.propertyguru.com.sg/listing/22083238,8 Bassein,870000,NEGOTIABLE,1,1,452,1924.78,8 Bassein Road 309838 Newton / Novena (D11),https://www.google.com/maps/search/8+Bassein+Road+309838+Newton+/+Novena+(D11),D11,8 mins (630 m) to NS20 Novena MRT / 13 mins (980 m) to NS19 Toa Payoh MRT,Unfurnished,2015,Middle Floor,"Until 29 Nov, 2021",,Air-Conditioning / Balcony / Bombshelter,652500,217500,1.5 %,2412,2252,1456,796,2175.0,0.03,-77.0,False
23616793,https://www.propertyguru.com.sg/listing/23616793,The Viridian,870000,,2,1,527,1650.85,6 Jalan Ampas 329507 Balestier / Toa Payoh (D12),https://www.google.com/maps/search/6+Jalan+Ampas+329507+Balestier+/+Toa+Payoh+(D12),D12,11 mins (830 m) to NS19 Toa Payoh MRT,Partially Furnished,2014,Middle Floor,"Until 30 Apr, 2022",,Barbeque Area / Gymnasium room / Jacuzzi / Lap pool / Pool Deck,652500,217500,1.5 %,2412,2252,1456,796,2960.0,0.04,708.0,True
22980130,https://www.propertyguru.com.sg/listing/22980130,Gem Residences,870000,NEGOTIABLE,1,1,484,1797.52,319456 Balestier / Toa Payoh (D12),https://www.google.com/maps/search/319456+Balestier+/+Toa+Payoh+(D12),D12,9 mins (660 m) to NS19 Toa Payoh MRT,Partially Furnished,2020,High Floor,No,,Air-Conditioning / Balcony / Bombshelter / Cooker Hob/Hood / Fridge / Park / Greenery View / High Floor / Washing Machine,652500,217500,1.5 %,2412,2252,1456,796,2310.0,0.03,58.0,True
21661218,https://www.propertyguru.com.sg/listing/21661218,Stratum,870000,VIEW TO OFFER,2,2,776,1121.13,90 Elias Road 519950 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/90+Elias+Road+519950+Pasir+Ris+/+Tampines+(D18),D18,7 mins (560 m) to CP2 Elias MRT,Fully Furnished,2016,Middle Floor,No,,Air-Conditioning / Balcony / Bed / Cooker Hob/Hood / Corner Unit / Dining Room Furniture / Fridge / High Floor / Intercom / Living Room Furniture / Oven / Microwave / Swimming Pool View / Television / Washing Machine / Water Heater,652500,217500,1.5 %,2412,2252,1456,796,2320.0,0.03,68.0,True
23585173,https://www.propertyguru.com.sg/listing/23585173,The Viridian,870000,,1,1,527,1650.85,6 Jalan Ampas 329507 Balestier / Toa Payoh (D12),https://www.google.com/maps/search/6+Jalan+Ampas+329507+Balestier+/+Toa+Payoh+(D12),D12,11 mins (830 m) to NS19 Toa Payoh MRT,Fully Furnished,2014,High Floor,No,,Air-Conditioning / Cooker Hob/Hood / Hairdryer / Intercom / Water Heater,652500,217500,1.5 %,2412,2252,1456,796,2220.0,0.03,-32.0,False
23607900,https://www.propertyguru.com.sg/listing/23607900,Livia,870000,NEGOTIABLE,2,2,915,950.82,79 Pasir Ris Grove 518209 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/79+Pasir+Ris+Grove+518209+Pasir+Ris+/+Tampines+(D18),D18,10 mins (770 m) to CP1/CR5/EW1 Pasir Ris MRT / 11 mins (790 m) to CR6 Tampines North MRT,Unfurnished,2011,Middle Floor,"Until 31 Oct, 2021",S$ 200.00 /mo,Air-Conditioning / Balcony / Bathtub / Cooker Hob/Hood / Intercom / Swimming Pool View / Water Heater,652500,217500,1.5 %,2412,2252,1456,796,2395.0,0.03,143.0,True
23484142,https://www.propertyguru.com.sg/listing/23484142,City Suites,870000,,1,1,463,1879.05,235 Balestier Road 329699 Balestier / Toa Payoh (D12),https://www.google.com/maps/search/235+Balestier+Road+329699+Balestier+/+Toa+Payoh+(D12),D12,13 mins (1000 m) to NS20 Novena MRT,Fully Furnished,2017,Low Floor,"Until 12 Oct, 2022",S$ 340.00 /mo,Air-Conditioning / Balcony / Bed / Corner Unit / Fridge / Park / Greenery View / Intercom / Low Floor / Living Room Furniture / Oven / Microwave / Swimming Pool View / Television / Washing Machine,652500,217500,1.5 %,2412,2252,1456,796,2135.0,0.03,-117.0,False
21263372,https://www.propertyguru.com.sg/listing/21263372,Aquarius By The Park,870000,NEGOTIABLE,2,2,893,974.24,9 Bedok Reservoir View 478930 Bedok / Upper East Coast (D16),https://www.google.com/maps/search/9+Bedok+Reservoir+View+478930+Bedok+/+Upper+East+Coast+(D16),D16,5 mins (370 m) to DT30 Bedok Reservoir MRT / 12 mins (890 m) to DT31 Tampines West MRT,Fully Furnished,2000,High Floor,"Until 31 Dec, 2022",S$ 290.00 /mo,Air-Conditioning / Balcony / Cable TV / Cooker Hob/Hood / Corner Unit / Dining Room Furniture / Fridge / Park / Greenery View / High Floor / Internet Connection / Intercom / Kitchen Utensils / Living Room Furniture / Oven / Microwave / Renovated / Washing Machine / Water Heater,652500,217500,1.5 %,2412,2252,1456,796,2535.0,0.03,283.0,True
23183642,https://www.propertyguru.com.sg/listing/23183642,The Viridian,870000,NEGOTIABLE,1,1,527,1650.85,6 Jalan Ampas 329507 Balestier / Toa Payoh (D12),https://www.google.com/maps/search/6+Jalan+Ampas+329507+Balestier+/+Toa+Payoh+(D12),D12,11 mins (830 m) to NS19 Toa Payoh MRT,Fully Furnished,2014,High Floor,No,,Air-Conditioning / Balcony / Bed / Cooker Hob/Hood / Corner Unit / Fridge / Intercom / Living Room Furniture / Oven / Microwave / Television / Washing Machine / Water Heater,652500,217500,1.5 %,2412,2252,1456,796,2220.0,0.03,-32.0,False
23599607,https://www.propertyguru.com.sg/listing/23599607,The Nautical,870000,NEGOTIABLE,2,2,764,1138.74,99 Jalan Sendudok 769475 Sembawang / Yishun (D27),https://www.google.com/maps/search/99+Jalan+Sendudok+769475+Sembawang+/+Yishun+(D27),D27,6 mins (440 m) to NS12 Canberra MRT / 11 mins (840 m) to NS11 Sembawang MRT,Partially Furnished,2016,Middle Floor,"Until 16 Jul, 2022",,Air-Conditioning / Audio System / Balcony / Cooker Hob/Hood / Dryer / Fridge / Park / Greenery View / Intercom / Penthouse / Renovated / Washing Machine / Water Heater,652500,217500,1.5 %,2412,2252,1456,796,2285.0,0.03,33.0,True
23593443,https://www.propertyguru.com.sg/listing/23593443,Mackenzie 138,870000,,1,1,474,1835.44,138 MacKenzie Road 228719 Orchard / River Valley (D09),https://www.google.com/maps/search/138+MacKenzie+Road+228719+Orchard+/+River+Valley+(D09),D09,3 mins (250 m) to DT12/NE7 Little India MRT / 9 mins (700 m) to DT13 Rochor MRT / 11 mins (860 m) to CC1/NE6/NS24 Dhoby Ghaut MRT,Fully Furnished,2006,High Floor,"Until 11 Jul, 2021",S$ 250.00 /mo,Air-Conditioning / Bed / Cooker Hob/Hood / Fridge / High Floor / Intercom / Kitchen Utensils / Living Room Furniture / Oven / Microwave / Renovated / Television / Washing Machine / Water Heater,652500,217500,1.5 %,2412,2252,1456,796,2050.0,0.03,-202.0,False
23019204,https://www.propertyguru.com.sg/listing/23019204,Nine Residences,875000,NEGOTIABLE,2,2,710,1232.39,16 Yishun Avenue 9 768896 Sembawang / Yishun (D27),https://www.google.com/maps/search/16+Yishun+Avenue+9+768896+Sembawang+/+Yishun+(D27),D27,11 mins (820 m) to NS13 Yishun MRT,Unfurnished,2017,High Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / Dryer / Fridge / High Floor / Intercom / Oven / Microwave / Washing Machine / Water Heater,656250,218750,1.5 %,2426,2265,1465,800,2365.0,0.03,100.0,True
